date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-07-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-13,California,State,Omicron,1544.0,99.42,1430.0,99.691265810178
2022-07-14,California,State,Omicron,1336.0,99.55,1414.0,99.647639182523
2022-07-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-14,California,State,Other,6.0,0.45,5.0,0.352360817477
2022-07-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-14,California,State,Total,1342.0,100.0,1419.0,100.0
2022-07-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-15,California,State,Omicron,1320.0,99.62,1408.28571428571,99.656287909422
2022-07-15,California,State,Total,1325.0,100.0,1413.14285714285,100.0
2022-07-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-15,California,State,Other,5.0,0.38,4.85714285714,0.343712090578
2022-07-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-16,California,State,Other,2.0,0.19,5.0,0.345133616014
2022-07-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-16,California,State,Total,1076.0,100.0,1448.71428571428,100.0
2022-07-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-16,California,State,Omicron,1074.0,99.81,1443.71428571428,99.654866383986
2022-07-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-17,California,State,Total,1080.0,100.0,1468.28571428571,100.0
2022-07-17,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-17,California,State,Omicron,1077.0,99.72,1462.85714285714,99.630278264254
2022-07-17,California,State,Other,3.0,0.28,5.42857142857,0.369721735746
2022-07-18,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-18,California,State,Omicron,1949.0,99.34,1445.42857142857,99.55721735708
2022-07-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-18,California,State,Other,13.0,0.66,6.42857142857,0.44278264292
2022-07-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-18,California,State,Total,1962.0,100.0,1451.85714285714,100.0
2022-07-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-19,California,State,Omicron,1715.0,99.54,1430.71428571428,99.542788987178
2022-07-19,California,State,Total,1723.0,100.0,1437.28571428571,100.0
2022-07-19,California,State,Other,8.0,0.46,6.57142857142,0.457211012822
2022-07-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-19,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-20,California,State,Other,1.0,0.07,5.42857142857,0.381871168727
2022-07-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-20,California,State,Total,1443.0,100.0,1421.57142857142,100.0
2022-07-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-20,California,State,Omicron,1442.0,99.93,1416.14285714285,99.618128831273
2022-07-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-20,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-21,California,State,Other,1.0,0.08,4.71428571428,0.336151573801
2022-07-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-21,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-21,California,State,Omicron,1207.0,99.92,1397.71428571428,99.663848426199
2022-07-21,California,State,Total,1208.0,100.0,1402.42857142857,100.0
2022-07-22,California,State,Omicron,1485.0,99.8,1421.28571428571,99.689378757515
2022-07-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-22,California,State,Total,1488.0,100.0,1425.71428571428,100.0
2022-07-22,California,State,Other,3.0,0.2,4.42857142857,0.310621242485
2022-07-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-23,California,State,Other,10.0,1.66,5.57142857142,0.41022404544
2022-07-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-23,California,State,Omicron,593.0,98.34,1352.57142857142,99.58977595456
2022-07-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-23,California,State,Total,603.0,100.0,1358.14285714285,100.0
2022-07-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-24,California,State,Other,3.0,0.34,5.57142857142,0.419445041945
2022-07-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-24,California,State,Omicron,868.0,99.66,1322.71428571428,99.580554958055
2022-07-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-24,California,State,Total,871.0,100.0,1328.28571428571,100.0
2022-07-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-25,California,State,Total,1887.0,100.0,1317.57142857142,100.0
2022-07-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-25,California,State,Omicron,1886.0,99.95,1313.71428571428,99.707253605118
2022-07-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-25,California,State,Other,1.0,0.05,3.85714285714,0.292746394882
2022-07-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-26,California,State,Total,1669.0,100.0,1309.85714285714,100.0
2022-07-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-26,California,State,Omicron,1668.0,99.94,1307.0,99.781873704875
2022-07-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-26,California,State,Other,1.0,0.06,2.85714285714,0.218126295125
2022-07-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-27,California,State,Other,1.0,0.08,2.85714285714,0.223588596982
2022-07-27,California,State,Total,1219.0,100.0,1277.85714285714,100.0
2022-07-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-27,California,State,Omicron,1218.0,99.92,1275.0,99.776411403018
2022-07-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-28,California,State,Total,1029.0,100.0,1252.28571428571,100.0
2022-07-28,California,State,Other,2.0,0.19,3.0,0.239561943874
2022-07-28,California,State,Omicron,1027.0,99.81,1249.28571428571,99.760438056126
2022-07-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-29,California,State,Total,867.0,100.0,1163.57142857142,100.0
2022-07-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-29,California,State,Omicron,867.0,100.0,1161.0,99.779005524862
2022-07-29,California,State,Other,0.0,0.0,2.57142857142,0.220994475138
2022-07-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-30,California,State,Total,663.0,100.0,1172.14285714285,100.0
2022-07-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-30,California,State,Omicron,663.0,100.0,1171.0,99.902498476539
2022-07-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-30,California,State,Other,0.0,0.0,1.14285714285,0.097501523461
2022-07-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-31,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-31,California,State,Omicron,924.0,100.0,1179.0,99.939452651974
2022-07-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-31,California,State,Total,924.0,100.0,1179.71428571428,100.0
2022-07-31,California,State,Other,0.0,0.0,0.71428571428,0.060547348026
2022-07-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-01,California,State,Omicron,1394.0,99.64,1108.71428571428,99.88416988417
2022-08-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-01,California,State,Total,1399.0,100.0,1110.0,100.0
2022-08-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-01,California,State,Other,5.0,0.36,1.28571428571,0.11583011583
2022-08-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-02,California,State,Total,1220.0,100.0,1045.85714285714,100.0
2022-08-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-02,California,State,Omicron,1220.0,100.0,1044.71428571428,99.89072531075
2022-08-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-02,California,State,Other,0.0,0.0,1.14285714285,0.10927468925
2022-08-03,California,State,Omicron,1080.0,99.82,1025.0,99.874721603563
2022-08-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-03,California,State,Other,2.0,0.18,1.28571428571,0.125278396437
2022-08-03,California,State,Total,1082.0,100.0,1026.28571428571,100.0
2022-08-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-04,California,State,Other,1.0,0.09,1.14285714285,0.110360049662
2022-08-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-04,California,State,Omicron,1093.0,99.91,1034.42857142857,99.889639950338
2022-08-04,California,State,Total,1094.0,100.0,1035.57142857142,100.0
2022-08-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-05,California,State,Other,1.0,0.12,1.28571428571,0.124671007065
2022-08-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-05,California,State,Omicron,836.0,99.88,1030.0,99.875328992935
2022-08-05,California,State,Total,837.0,100.0,1031.28571428571,100.0
2022-08-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-06,California,State,Other,5.0,0.99,2.0,0.198272199405
2022-08-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-06,California,State,Total,505.0,100.0,1008.71428571428,100.0
2022-08-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-06,California,State,Omicron,500.0,99.01,1006.71428571428,99.801727800595
2022-08-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-07,California,State,Other,3.0,0.49,2.42857142857,0.251777251185
2022-08-07,California,State,Omicron,612.0,99.51,962.14285714285,99.748222748815
2022-08-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-07,California,State,Total,615.0,100.0,964.57142857142,100.0
2022-08-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-08,California,State,Total,1025.0,100.0,911.14285714285,100.0
2022-08-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-08,California,State,Other,1.0,0.1,1.85714285714,0.203825650674
2022-08-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-08,California,State,Omicron,1024.0,99.9,909.28571428571,99.796174349326
2022-08-09,California,State,Total,1075.0,100.0,890.42857142857,100.0
2022-08-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-09,California,State,Other,0.0,0.0,1.85714285714,0.208567303064
2022-08-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-09,California,State,Omicron,1075.0,100.0,888.57142857142,99.791432696936
2022-08-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-10,California,State,Total,1027.0,100.0,882.57142857142,100.0
2022-08-10,California,State,Other,0.0,0.0,1.57142857142,0.178051149239
2022-08-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-10,California,State,Omicron,1027.0,100.0,881.0,99.821948850761
2022-08-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-11,California,State,Total,1019.0,100.0,871.85714285714,100.0
2022-08-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-11,California,State,Omicron,1016.0,99.71,870.0,99.786990004916
2022-08-11,California,State,Other,3.0,0.29,1.85714285714,0.213009995084
2022-08-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-12,California,State,Other,1.0,0.1,1.85714285714,0.208066581306
2022-08-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-12,California,State,Total,982.0,100.0,892.57142857142,100.0
2022-08-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-12,California,State,Omicron,981.0,99.9,890.71428571428,99.791933418694
2022-08-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-13,California,State,Other,4.0,0.54,1.71428571428,0.185099490976
2022-08-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-13,California,State,Total,740.0,100.0,926.14285714285,100.0
2022-08-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-13,California,State,Omicron,736.0,99.46,924.42857142857,99.814900509024
2022-08-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-14,California,State,Other,1.0,0.17,1.42857142857,0.15487068298
2022-08-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-14,California,State,Total,589.0,100.0,922.42857142857,100.0
2022-08-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-14,California,State,Omicron,588.0,99.83,921.0,99.84512931702
2022-08-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-15,California,State,Total,1069.0,100.0,928.71428571428,100.0
2022-08-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-15,California,State,Other,4.0,0.37,1.85714285714,0.199969235502
2022-08-15,California,State,Omicron,1065.0,99.63,926.85714285714,99.800030764498
2022-08-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-16,California,State,Omicron,1188.0,99.75,943.0,99.758198579417
2022-08-16,California,State,Other,3.0,0.25,2.28571428571,0.241801420583
2022-08-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-16,California,State,Total,1191.0,100.0,945.28571428571,100.0
2022-08-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-08-17,California,State,Total,1098.0,100.0,955.42857142857,100.0
2022-08-17,California,State,Delta,0.0,0.0,0.0,0.0
2022-08-17,California,State,Other,0.0,0.0,2.28571428571,0.239234449761
2022-08-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-08-17,California,State,Omicron,1098.0,100.0,953.14285714285,99.760765550239
2022-08-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-08-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-08-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-08-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-08-18,California,State,Omicron,838.0,99.76,927.71428571428,99.769549854048
2022-08-18,California,State,Alpha,0.0,0.0,0.0,0.0
